주차장명,주소,주차구획수,위도,경도
만평,대구광역시 북구 노원동3가 765-1,16,35.88939489,128.5671873
조양마을길 14-8 앞,강원도 영월군 남면 연당리 937번지 76㎡,6,37.1939815,128.4039765
조양마을길 29-1 앞,강원도 영월군 남면 연당리 937번지 81㎡,5,37.1939815,128.4039765
조양마을길 27-1 옆,강원도 영월군 남면 연당리 937번지 74㎡,5,37.1939815,128.4039765
조양마을길 10-5 앞,강원도 영월군 남면 연당리 937번지 76㎡,5,37.1939815,128.4039765
조양마을길 35 노인회관 옆,강원도 영월군 남면 연당리 937번지 54㎡,4,37.1939815,128.4039765
조양마을길 19 앞,강원도 영월군 남면 연당리 937번지 80㎡,5,37.1939815,128.4039765
배일치재 쉼터,강원도 영월군 남면 북쌍리 산 243-2번지 306㎡,8,37.2271423,128.387971
마차중고 가는길,강원도 영월군 북면 마차리 산 182-1번지 173㎡,5,37.2551998,128.4523831
마차중고 가는길,강원도 영월군 북면 마차리 1180-22번지 178㎡,6,37.2552384,128.4540631
김삿갓박물관 앞,"강원도 영월군 김삿갓면 와석리 922번지 3,109㎡",56,37.0809337,128.6017889
노루목상회 옆,강원도 영월군 김삿갓면 와석리 921-3번지 807㎡,32,37.08145772,128.6019318
조선민화박물관 출입구 주차장,강원도 영월군 김삿갓면 와석리 산 87-1번지 209㎡,5,37.0960428,128.605902
구래리 103-13번지 맞은편,강원도 영월군 상동읍 구래리 103-13번지 333㎡,16,37.1380572,128.8376405
상대2주차장,경상남도 진주시 상대동238-1,33,35.184071,128.115548
상대3주차장,경상남도 진주시 상대동 204-1,25,35.184916,128.116625
상대4주차장,경상남도 진주시 상대동 331-1,65,35.186088,128.119572
상대5주차장,경상남도 진주시 상대동 299-4,12,35.180108,128.111271
상대6주차장,경상남도 진주시 상대동 276-9,16,35.180172,128.110349
상대7주차장,경상남도 진주시 상대동 245-34,53,35.182306,128.113184
상봉1주차장,경상남도 진주시 평안동 61,11,35.198251,128.082655
상봉2주차장,경상남도 진주시 상봉동 987-3,29,35.199532,128.080515
상평1주차장,경상남도 진주시 상대동 297-46,17,35.178563,128.105296
휴천2동 공영주차장,경상북도 영주시 휴천동 489-3(홈플러스 뒤),20,36.8086068,128.6223904
휴천3동 공영주차장,경상북도 영주시 휴천동 642-1081(세무서사거리 및),20,36.8194973,128.6215707
휴천3동 공영주차장,경상북도 영주시 휴천동 666-21(휴천3동주민센터 인근),12,36.8175563,128.6256685
가흥2동 공영주차장,경상북도 영주시 가흥동 522-50(화성리버빌 앞),11,36.8330162,128.6126329
가흥2동 공영주차장,경상북도 영주시 가흥동 465-3(가흥2동 주민센터 앞),16,36.8291471,128.6114699
구공무원아파트주차장,경상북도 영주시 하망동 202-7,25,36.83116,128.6315415
한정공원,경상북도 영주시 문정동 706,22,36.80410687,128.6089699
본성3주차장,경상남도 진주시 본성동 2-1,19,35.192085,128.082177
본성4주차장,경상남도 진주시 본성동 3-6,10,35.191616,128.081792
본성5주차장,경상남도 진주시 본성동 12-4,16,35.191716,128.081155
봉곡광장주차장,경상남도 진주시 봉곡동 24-12,28,35.195848,128.076184
상대1주차장,경상남도 진주시 상대동 299-6,13,35.180937,128.111964
검산제1공영주차장,전라북도 김제시 검산동 1065-1,32,35.801888,126.902968
검산제2공영주차장,전라북도 김제시 검산동 1073-13,54,35.803496,126.904694
교동신동 공영주차장,전라북도 김제시 교동 102 일원,11,35.7996447,126.879698
금구향교주차장,전라북도 김제시 금구면 금구리 510,15,35.773107,127.011077
원평공영주차장,전라북도 김제시 금산면 원평리 57 일원,42,35.714251,126.992577
신풍동 공영주차장,전라북도 김제시 신풍동 184-2 일원,51,35.796692,126.896963
역전 전통시장 주차장,전라북도 김제시 신풍동 321-2 일원,40,35.793444,126.901239
신풍임시공영주차장,전라북도 김제시 신풍동 609-1,27,35.800407,126.898764
요촌공영(새벽시장),전라북도 김제시 요촌동 113-1,25,35.8000507,126.890374
금만제1공영주차장,전라북도 김제시 요촌동 166-3 외 4필지,70,35.798927,126.888854
금만사거리 구도심,전라북도 김제시 요촌동 182-3번지 일원,33,35.800045,126.888967
금만제2공영주차장,전라북도 김제시 요촌동 193-5,22,35.799908,126.886658
요촌공영주차장(구 박애의원),전라북도 김제시 요촌동 208-2,33,35.800431,126.886656
요촌주차장(박애) 확장,전라북도 김제시 요촌동 211-3,40,35.80053892,126.8873759
요촌제1공영주차장,전라북도 김제시 요촌동 273-5,66,35.801822,126.885204
요촌제2공영주차장,전라북도 김제시 요촌동 383-12,65,35.8035495,126.883774
요촌전통시장주차장,전라북도 김제시 요촌동 416-2 일원,109,35.801609,126.883314
요촌제3공영주차장,전라북도 김제시 요촌동 596,58,35.80430458,126.8905343
요촌동주민센터,전라북도 김제시 요촌동 598-1,26,35.805402,126.891802
진봉거전주차장,전라북도 김제시 진봉면 심포리 1467-5,10,35.8425426,126.691228
구)군청 주차장,전라북도 남원시 하정동 192-4,105,35.408047,127.3793315
용남시장앞 (MBC)확장,전라북도 남원시 금동 243-1,56,35.406252,127.377409
수송동,전라북도 군산시 수송동 804-7,20,35.968645,126.714461
가산중앞,서울특별시 금천구 독산동 300-26,19,37.46918084,126.8948292
가산중뒤,서울특별시 금천구 독산동 294-8,12,37.4689293,126.8936465
두산공원,서울특별시 금천구 독산동 297-20,14,37.47357676,126.8942024
범일운수,서울특별시 금천구 시흥동 262-4,37,37.45053196,126.911649
사조냉장,서울특별시 금천구 독산동 303-2,27,37.47147705,126.891326
메이퀸컨벤션 뒤,서울특별시 금천구 독산동 152-13,22,37.47284319,126.8976146
모아래5길,서울특별시 금천구 독산1동 336-3,27,37.47161906,126.8890106
세라믹기술원,서울특별시 금천구 가산동 237-101,13,37.47364887,128.5320849
지식산업센터(기륭전자),서울특별시 금천구 가산동 219-6,23,37.47330712,126.8876007
LG전자,서울특별시 금천구 가산동 219-24,32,37.47531392,126.8897739
우리은행,서울특별시 금천구 가산동 60-51,12,37.4782392,126.8889825
만승뒤(협동봉제),서울특별시 금천구 가산동 139-31,11,37.47888318,126.8887285
가산디지털환승,서울특별시 금천구 가산동 468-4,41,37.48313387,126.882071
SJ테크노빌,서울특별시 금천구 가산동 60-19,37,37.4794933,126.8846023
내성길31번길 38 건너편,강원도 영월군 영월읍 영흥리 787-4번지 184㎡,4,37.1890863,128.4749994
구 역파 앞,강원도 영월군 영월읍 덕포리 507-5번지 282㎡,10,37.1826202,128.480714
약물내기,"강원도 영월군 영월읍 덕포리 202-1번지 외 1,207㎡",30,37.1826295,128.4981143
청령포주차장,"강원도 영월군 영월읍 방절리 240번지 외 6,108㎡",151,37.1783933,128.4487152
청령포 다리 밑,"강원도 영월군 영월읍 방절리 233-4번지 외 1,526㎡",45,37.179669,128.4497476
신아아파트 앞,"강원도 영월군 영월읍 방절리 476-2번지 1,619㎡",57,37.1826736,128.4415326
삼옥리 동굴민박 건너편,강원도 영월군 영월읍 삼옥리 301번지 515㎡,15,37.2219537,128.5109706
영모전길 64-10 (동진빌라 맞은편),강원도 영월군 영월읍 영흥리 817-14번지 100㎡,5,37.1861267,128.4714669
관풍헌길 97-6 ''이화빌라 옆'',강원도 영월군 영월읍 영흥리 967-12번지 290㎡,6,37.1859094,128.469472
관풍로 16번길 9-13,강원도 영월군 영월읍 영흥리 965-1번지 68㎡,2,37.18600068,128.4689262
상동소방서 앞,강원도 영월군 상동읍 구래리 103-215번지 926㎡,25,37.14515209,128.8413869
산1-37 / 약수터,강원도 영월군 상동읍 구래리 95-59번지 맞은편 다리건너 296㎡,8,37.1332374,128.83492
설령약수터,강원도 영월군 중동면 이목리 산 180-2번지 237㎡,5,37.1496111,128.6733891
고씨굴,"강원도 영월군 김삿갓면 진별리 506-1번지 2,201㎡",75,37.13117779,128.5352623
고씨굴(강변),"강원도 영월군 김삿갓면 진별리 498-1번지 11,620㎡",253,37.1307179,128.5348016
김삿갓계곡 든돌마을,강원도 영월군 김삿갓면 와석리 606번지 135㎡,10,37.1142428,128.6046854
보건지소 앞,강원도 영월군 북면 마차리 1190-15번지 496㎡,10,37.2546901,128.4560438
삼방빌라 뒤,강원도 영월군 북면 마차리 1188-43번지 232㎡,4,37.2535555,128.4581901
연당로 39 (도로변),강원도 영월군 남면 연당리 1035-8번지 292㎡,7,37.18574821,128.404278
조양마을 상가 앞,강원도 영월군 남면 연당리 939-1번지 872㎡,24,37.1945262,128.4028079
조양마을길 14-1 앞,강원도 영월군 남면 연당리 937번지 76㎡,4,37.1939815,128.4039765
장릉주차장,강원도 영월군 영월읍 영흥리 1112,72,37.19791945,128.4574845
방절리 선돌주차장,"강원도 영월군 영월읍 방절리 373-1번지 1,532㎡",26,37.2063531,128.4347758
미소가아파트 옆,강원도 영월군 영월읍 덕포리 616-4번지 356㎡,12,37.17366355,128.4791867
덕포하리6길 43-29 인근,강원도 영월군 영월읍 덕포리 659번지 136㎡,8,37.1731588,128.4806203
덕포하리1길 47(앞),강원도 영월군 영월읍 덕포리 641-6번지 145㎡,6,37.1751461,128.4794279
느티나무길 72-1,강원도 영월군 영월읍 덕포리 555-1번지 389㎡,15,37.17684012,128.4747346
춘자슈퍼 옆,강원도 영월군 영월읍 영흥리 1096-6,8,37.1948282,128.456213
단종로 177-11 앞,강원도 영월군 영월읍 영흥리 1097-15,4,37.1944579,128.456436
단종로 34번길 45(옆),강원도 영월군 영월읍 영흥리 1012-3,7,37.1869372,128.4693319
부용주차장,부산광역시 강서구 대저2동 4440,20,35.14918105,128.9508772
대일떡방앗간~만경가요주점,경상남도 함양군 함양읍 용평리 627-1,40,35.51916879,127.7310087
황암사,경상남도 함양군 서하면 황산리 38-1,30,35.62403575,127.7728661
도계공원,경상남도 함양군 마천면 가흥리 1205-2,30,35.4039022,127.6545561
의령향교-의령택시 주차장,경상남도 의령군 의령읍 서동리 1022-16,14,35.32792477,128.2543168
604주유소-삼영파크 주차장,경상남도 의령군 의령읍 서동리 1022-21,30,35.32792477,128.2543168
농업기술센타 진입로 주차장,경상남도 의령군 의령읍 서동리 1030-1,11,35.32052825,128.2567521
서동농협-상동우수저류시설 주차장,경상남도 의령군 의령읍 서동리 412-2,11,35.32084977,128.2596748
의령초등학교 옆 주차장,경상남도 의령군 의령읍 중동리 255-3,18,35.3216725,128.2602783
자굴산슈퍼-수정식당 주차장,경상남도 의령군 의령읍 중동리 271-1,13,35.32180275,128.2626508
의령 복개천 주차장,경상남도 의령군 의령읍 중동리 401-4,49,35.31838949,128.2635523
가례마을 주차장,경상남도 의령군 가례면 가례리 240,23,35.32311894,128.2437763
개승마을 주차장,경상남도 의령군 가례면 개승리 200,11,35.37604192,128.2324065
광남주차장,부산광역시 강서구 대저2동 1858-1,245,35.18176269,128.9541709
강서주차장,부산광역시 강서구 대저1동 2376-2,12,35.21414118,128.9812899
부영주차장,부산광역시 강서구 대저2동 3903,23,35.16180594,128.9549596
신호주차장,부산광역시 강서구 신호동 186,270,35.09823363,128.866964
녹산종합주차장,부산광역시 강서구 신호동 186,28,35.09823363,128.8669653
동양주차장,부산광역시 강서구 녹산동 92-1,20,35.12016561,128.8966133
우리들주차장,부산광역시 강서구 녹산동 1277-9,11,35.11904561,128.8905371
우현주차장,부산광역시 강서구 대저2동 2021-6,34,35.17994616,128.9557464
삼성주차장,"부산광역시 강서구 대저2동 2405-2,3131-6,3131-7,3132-2,3134-4,3134-5",144,35.17538766,128.9505434
대보주차장,부산광역시 강서구 대저1동 2377-22,14,35.21456825,128.9808873
엔투로지스주차장,부산광역시 강서구 구랑동 1193-5,78,35.13391102,128.854688
토월 주차장,경상남도 창원시 의창구 신월로 37,9,35.22867845,128.6922747
배정 빌딩,경상남도 창원시 의창구 용지로 145,14,35.22849451,128.6803744
고려야간주차장,경상남도 창원시 의창구 원이대로 279-19,13,35.242942,128.6504554
정우상가유료주차장,경상남도 창원시 의창구 원이대로 587,20,35.228414,128.6794813
명서시장주차장,경상남도 창원시 의창구 원이대로189번길,67,35.2489846,128.6448116
고려 주차장,경상남도 창원시 의창구 원이대로261번길,25,35.2452012,128.6510777
성암빌딩,경상남도 창원시 의창구 원이대로589번길 2,11,35.22820606,128.6801452
판암1동 주공(아) 211동 담길,대전광역시 동구 판암2차주공@ 담길,26,36.3118844,127.4548329
판암2동 판암면옥 옆길,대전광역시 동구 판암동503-2~507-2번지선,14,36.313801,127.4641181
판암IC옆(개심사 가는 방향),대전광역시 동구 판암1동 218-2번지선,25,36.3182837,127.4649004
판암동 복개도로 위(삼성전자 판매장 뒤),대전광역시 동구 판암2동 598,12,36.3188173,127.4513879
판암동 신영유통 앞,대전광역시 동구 판암동174-1,4,36.3173635,127.4667108
합내길(구 가양1동사무소 앞),대전광역시 동구 가양1동 446-34~530-2번지선,78,36.3470163,127.4414309
"현암1,8,10,11길(삼성동 343번지 주변)","대전광역시 동구 삼성동 342, 343, 344, 355번지",26,36.3419288,127.4196884
홍도동 경성3차@~청룡@ 주변,대전광역시 동구 홍도동 64-1~57-5번지 주변,33,36.3473771,127.4281484
홍도동 동산어린이공원 주변,대전광역시 동구 홍도동 111-1번지,37,36.3474945,127.4207166
홍도동 시영(아) 1동 옆,대전광역시 동구 홍도동 137-3~137-3번지선,15,36.3471223,127.4257662
홍도동 시영(아) 3동 담길,대전광역시 동구 홍도동 135-2번지선,10,36.3457662,127.4211416
동원주차장,부산광역시 강서구 대저2동 2081-5,61,35.17922889,128.9534256
김해주차장,부산광역시 강서구 대저2동 2162-6,22,35.17656233,128.9504326
강동주차장,"부산광역시 강서구 대저2동 3134-1, 2108-1, 2107-1",118,35.1736422,128.9526045
신공항주차장,부산광역시 강서구 대저2동 2405-2,15,35.17538766,128.9505434
퇴촌동 1006번지 공영주차장,경상남도 창원시 의창구 창원천로 342,67,35.24360052,128.675261
사림민원센터 앞 공영주차장,경상남도 창원시 의창구 창이대로 413번길,13,35.2434477,128.6830159
명서상업지역 공영주차장,경상남도 창원시 의창구 창이대로113번길,34,35.2429453,128.64817
"신월동 101-2,3번지 공영주차장",경상남도 창원시 의창구 창이대로532번길,143,35.2332193,128.6889287
신월동 12-104번지 공영주차장,경상남도 창원시 의창구 창이대로570번길,20,35.2317171,128.6931236
신월동 12-69번지 공영주차장,경상남도 창원시 의창구 창이대로576번길,28,35.2315679,128.6939903
신월동 13-60번지 공영주차장,경상남도 창원시 의창구 창이대로586번길,28,35.2305391,128.6941902
북면 신촌리 1462-1번지 공영주차장,경상남도 창원시 의창구 천주로1170번길 24,183,35.3531698,128.6115747
북면 신촌리 407-1번지 공영주차장,경상남도 창원시 의창구 천주로1173번길 30,70,35.3564665,128.6084637
중동 739-17번지외 공영주차장,경상남도 창원시 의창구 천주로12번길 35,47,35.26278964,128.6222331
동정동 231-4번지 공영주차장,경상남도 창원시 의창구 천주로56번길,33,35.2676479,128.6181085
사상지구 2공영주차장,경상남도 창원시 의창구 팔용동 사화로10번길,11,35.2559187,128.6077993
도계초등 공영주차장,경상남도 창원시 의창구 하남천동길 10,39,35.25869742,128.6393103
봉곡동 158-6번지 공영주차장,경상남도 창원시 의창구사림로29번길,13,35.247502,128.6737429
사림동 36-3번지 공영주차장,경상남도 창원시 의창구창이대로 417번길,12,35.2423927,128.683084
용동근린공원부지 공영주차장,경상남도 창원시 의창구퇴촌로45번길,72,35.2426716,128.689547
팔용 주차장,경상남도 창원시 의창구 남산로17번길 17,13,35.26074976,128.6132537
서원유통 주차장,"경상남도 창원시 의창구 남산로17번길 25,25-1,27,29",55,35.26086916,128.6141535
세준 주차장,경상남도 창원시 의창구 도계두리길 14,20,35.26056039,128.6320879
유)천주산골프랜드,경상남도 창원시 의창구 북면 동전로,72,35.3090546,128.5973098
북면주차장,경상남도 창원시 의창구 북면 천주로(민속두부마을인근),40,35.3354445,128.6087681
소계주차장,경상남도 창원시 의창구 소계로90번길,29,35.2581806,128.6006948
판암1동 주공(아) 209동 담길,대전광역시 동구 판암2차주공@ 담길,13,36.3118844,127.4548329
대산면 제동리 464-8번지 공영주차장,경상남도 창원시 의창구 주남로394번길 51,15,35.316463,128.7000265
중동 666-5 공영주차장,경상남도 창원시 의창구 중동 666-5번지,74,35.2650257,128.6214517
신월동 98(용지공원 내) 공영주차장,경상남도 창원시 의창구 중앙대로186번길,41,35.2293087,128.687083
봉곡동 8번지 공영주차장,경상남도 창원시 의창구 지귀로73번길,24,35.2478473,128.6551645
임시화물주차장 공영주차장,경상남도 창원시 의창구 차룡로48번길 21,375,35.24291452,128.6300768
팔용동 58-3번지 공영주차장,경상남도 창원시 의창구 차용단지로,78,35.2540032,128.640137
종합버스터미널부설 공영주차장,경상남도 창원시 의창구 창원대로 371,134,35.23703312,128.6402811
팔용동 214-2번지 공영주차장,경상남도 창원시 의창구 창원대로18번길,14,35.2528396,128.6052488
팔용동 208-2번지 공영주차장,경상남도 창원시 의창구 창원대로18번길(소계4교),49,35.2528396,128.6052488
구.버스터미널 공영주차장,경상남도 창원시 의창구 창원대로363번길,300,35.237381,128.6401932
팔용파출소옆 공영주차장,경상남도 창원시 의창구 창원대로397번길,34,35.235823,128.6416202
홈플러스앞  공영주차장,경상남도 창원시 의창구 창원대로397번길(홈플러스),79,35.235823,128.6416202
우송대학교 서 캠퍼스 후문,대전광역시 동구 자양동 308-9~321-10번지선,26,36.3354191,127.4437638
원동중동 천변 노상,"대전광역시 동구 원동 85-61번지선, 중동 47-26번지선",62,36.3271995,127.434121
자양동 동아아파트 담길,"대전광역시 동구 동아@ 102,103,105동  담길",37,36.3118844,127.4548329
자양동 쌍용주유소 뒷길,대전광역시 동구 자양동 193-10～197-15번지선,45,36.3380706,127.4499942
자양동 우송대학교 동 캠퍼스 담길,대전광역시 동구 자양동 98-17~97-3번지선,30,36.3380706,127.4499942
판암1동 주공(아) 207-208동 담길,대전광역시 동구 판암2차주공@ 담길,22,36.3118844,127.4548329
부영아파트 건너편상가앞,경기도 여주시 점봉동 429-39,200,37.26570591,127.639633
강변로(상점가 앞),경기도 여주시 홍문동 455,79,37.2993048,127.6380431
세종로(문구나라 ～ 코렉스자전거),경기도 여주시 창동 161-2,8,37.2925747,127.6354812
세종로(기아자동차 ～ 백악관웨딩홀),경기도 여주시 홍문동 290,10,37.2906357,127.6349717
세종로(우리은행 앞),경기도 여주시 홍문동 453-59,10,37.2963722,127.6367374
세종로(시청앞 ～ 농협),경기도 여주시 홍문동 453-59,12,37.2963722,127.6367374
세종로(국민은행 ～ 구법원입구),경기도 여주시 홍문동 453-62,18,37.2933964,127.6360299
세종로(여주홈마트 ～ 터미널),경기도 여주시 홍문동 221-4,18,37.2918629,127.6354959
세종로(중앙시장입구 ～ 안경박사),경기도 여주시 홍문동 453-59,20,37.2963722,127.6367374
세종로(경찰서 민원실 앞),경기도 여주시 홍문동 216-1,21,37.2933236,127.6357934
세종로(샘터식당 ～ 제중약국),경기도 여주시 홍문동 453-59,23,37.2963722,127.6367374
세종로(김밥나라 ～ 현대의료기),경기도 여주시 홍문동 216-1,26,37.2933236,127.6357934
군산아구찜,전라북도 고창군 고창읍 읍내리 197-1,120,35.43601447,126.7002558
북내공영주차장,경기도 여주시 북내면 당우리 190-10,43,37.3280221,127.6815634
세종대왕동상옆(터미널사거리),경기도 여주시 홍문동 289,43,37.2908405,127.63417
신륵사관광단지주차장,경기도 여주시 천송동 292-1,346,37.30014441,127.6545464
보건소옆무료주차장,경기도 여주시 상동 357,350,37.29461028,127.640392
놀이터옆 주차장,경기도 여주시 하동 412,18,37.2962423,127.6296998
고분군주차장,충청남도 부여군 부여읍 능산리 399-1,32,36.276108,126.941677
능안골주차장,충청남도 부여군 부여읍 능산리 141-3,10,36.271473,126.967259
정림로 노상주차장1,충청남도 부여군 부여읍 구아리 309,29,36.27829503,126.9107894
이도일동 무료 주차장,제주특별자치도 제주시 이도일동 1261-1,21,33.50511593,126.5311586
이도일동 무료 주차장,제주특별자치도 제주시 이도일동 1348-1,7,33.51206773,126.5249838
이도일동 무료 주차장,제주특별자치도 제주시 이도일동 1502-2,16,33.50976976,126.5267427
정림사지주차장,충청남도 부여군 부여읍 동남리 412,117,36.27902473,126.9128811
서동공원(동문주차장),충청남도 부여군 부여읍 동남리 152-1,59,36.271737,126.913147
서동공원(서문주차장),충청남도 부여군 부여읍 동남리 167-1,140,36.271031,126.909554
서동공원(임시주차장),충청남도 부여군 부여읍 군수리 22-1,110,36.268153,126.909535
서동문화관주차장,충청남도 부여군 부여읍 동남리 134-5,60,36.272113,126.914702
선화공원주차장,충청남도 부여군 부여읍 동남리 597-10,60,36.275612,126.900641
구드래주차장,충청남도 부여군 부여읍 구교리 111-9,93,36.28596795,126.908645
구드래나루터주차장,충청남도 부여군 부여읍 구교리 1-1,148,36.290211,126.908455
구드래조각공원주차장,충청남도 부여군 부여읍 구교리 18-5,40,36.28721841,126.9081389
부여시장 공영주차장,충청남도 부여군 부여읍 구아리 411-2,24,36.280772,126.907731
향우정식당 앞,충청남도 부여군 부여읍 구아리 2-63,32,36.285701,126.909721
부소산 칼국수 앞,충청남도 부여군 부여읍 관북리 99-1,55,36.283753,126.912391
힐튼장 앞,충청남도 부여군 부여읍 관북리 91,36,36.283787,126.913036
백강주차장,충청남도 부여군 부여읍 구교리 366-3,244,36.278735,126.905056
구아주차장,충청남도 부여군 부여읍 구아리 111,20,36.284922,126.908016
삼정식당앞주차장,충청남도 부여군 부여읍 구아리 10-1,35,36.284164,126.911669
구아리노외주차장,충청남도 부여군 부여읍 구아리 272,70,36.279558,126.911858
원도심쌈지주차장1,충청남도 부여군 부여읍 구아리 162-8,15,36.28003833,126.908962
원도심쌈지주차장2,충청남도 부여군 부여읍 구아리 343,18,36.281869,126.9097302
원도심쌈지주차장3,충청남도 부여군 부여읍 구아리 374,34,36.282143,126.908455
원도심쌈지주차장4,충청남도 부여군 부여읍 관북리 158,10,36.28156622,126.9130653
원도심쌈지주차장5,충청남도 부여군 부여읍 동남리 251-2,10,36.28124187,126.9131636
사비로유료주차장,충청남도 부여군 부여읍 구아리 439,32,36.28085378,126.9099495
사비로노상주차장,충청남도 부여군 부여읍 구아리 439,63,36.28085378,126.9099495
석탑로노상주차장,충청남도 부여군 부여읍 동남리 765-1,65,36.2764268,126.9144199
성왕로터리노상주차장,충청남도 부여군 부여읍 구아리 439,39,36.28085378,126.9099495
계백로터리노상주차장,충청남도 부여군 부여읍 동남리 765-1,43,36.2764268,126.9144199
중앙시장부설주차장,충청남도 부여군 부여읍 구아리 179-2,42,36.282123,126.9119783
관광주차장,충청남도 부여군 부여읍 관북리 77,100,36.284056,126.9145318
8-6 파티마병원뒤,경기도 이천시 중리동 468-17,29,37.27519936,127.4499066
8-7 청솔공원앞,경기도 이천시 중리동 468-11,28,37.27557775,127.4494552
9-1 우리은행옆,경기도 이천시 창전동 147-5,8,37.28105704,127.4466539
9-2 나우한결내과앞,경기도 이천시 창전동 457-21,21,37.28094029,127.4476354
9-3 분수대오거리1,경기도 이천시 창전동 463-19,12,37.28042627,127.4471281
9-4 분수대오거리2,경기도 이천시 창전동 463-10,18,37.28042638,127.4473763
9-5 농협하나로마트앞,경기도 이천시 창전동 458-4,8,37.28115706,127.4486167
10-1 설봉공원입구,경기도 이천시 관고동 25-4,27,37.27943902,127.437439
10-2 새설봉사거리,경기도 이천시 중리동 3-6,23,37.27842061,127.437767
실버 중앙사거리,경기도 이천시 창전동 151-14,23,37.28160598,127.4427617
망현산길노상주차장(3개소),경기도 이천시 창전동 424-5,97,37.28599691,127.4436384
교육청앞노상주차장(1개소),경기도 이천시 창전동 443-35,11,37.28661994,127.4495493
향교로노상주차장(8개소)(향교~일신주유소),경기도 이천시 창전동 419-7,81,37.28475923,127.4412476
창전사거리노상주차장(2개소)(일신주유소~설봉중),경기도 이천시 창전동 448-11,18,37.28479878,127.4487609
설봉로노상주차장(3개소)(향교~관고동사무소),경기도 이천시 창전동 409-9,32,37.28437926,127.4385292
서희로노상주차장(2개소)(중앙사거리~구샛별슈퍼),경기도 이천시 창전동 128-12,31,37.28204705,127.4433705
애련정로노상주차장(3개소)(설봉중사거리~구시민회관사거리),경기도 이천시 창전동 459-19,27,37.28131103,127.4503312
설봉공원삼거리~양정여고앞노상주차장(3개소),경기도 이천시 관고동 59-4,12,37.28240372,127.4357444
백사노상주차장(2개소)(백사면사무소 앞),경기도 이천시 백사면 현방리 72-28,30,37.33951528,127.4920072
장호원노상주차장(11개소),경기도 이천시 장호원읍 장호원리 114-11,557,37.11728259,127.6305842
2-3 주차장사무실앞,경기도 이천시 중리동 180-2,16,37.28027975,127.4422212
2-4 주차장사무실맞은편,경기도 이천시 창전동 156-16,22,37.28064923,127.4420179
3-1 세람저축은행앞,경기도 이천시 중리동 194-7,17,37.27993773,127.4432818
3-2 세람저축은행맞은편,경기도 이천시 창전동 159-17,17,37.28047876,127.443665
3-3 CGV맞은편,경기도 이천시 창전동 160-36,24,37.28020864,127.4442969
4-2 산림조합앞,경기도 이천시 창전동 168-21,18,37.27938894,127.4455383
4-3 새마을금고앞,경기도 이천시 창전동 168-23,18,37.27947903,127.4454255
4-4 라온팰리스맞은편,경기도 이천시 창전동 169-7,12,37.27866825,127.4465036
5-1 관고2통보호수앞,경기도 이천시 관고동 15-18,25,37.2808006,127.4383177
5-2 관고사거리(구.세무서),경기도 이천시 관고동 14,22,37.28176525,127.4386215
6-1 중리동주민센터아래,경기도 이천시 중리동 193-12,28,37.27930013,127.4426304
6-2 중리동주민센터앞,경기도 이천시 중리동 186-4,24,37.27866329,127.4420731
7-1 명동타운옆,경기도 이천시 중리동 203,19,37.27888364,127.444422
7-2 남천공원입구,경기도 이천시 중리동 190-6,25,37.27843235,127.4431927
8-2 터미널공영,경기도 이천시 중리동 462-3,45,37.27756929,127.4481679
8-3 터미널뒤,경기도 이천시 중리동 221,17,37.27685693,127.4475931
8-4 안흥지건너편,경기도 이천시 중리동 463-5,17,37.2768395,127.4489467
8-5 기아오토랜드앞,경기도 이천시 중리동 468-4,32,37.27605544,127.4493308
남대천변 우안,전라북도 무주군 무주읍 읍내리 1144,80,36.004375,127.654277
1-1 관고교앞,경기도 이천시 관고동 15-17,20,37.28046699,127.4381488
1-2 은혜예식장뒤,경기도 이천시 중리동 20-4,24,37.28021515,127.4392207
1-3 한아름공원앞(이마트),경기도 이천시 중리동 21-1,21,37.27999452,127.439811
2-1 관고전통시장입구앞,경기도 이천시 창전동 155,17,37.28059448,127.4406755
2-2 이천성당앞,경기도 이천시 중리동 178-5,24,37.28006286,127.4410821
고정주차장,부산광역시 강서구 명지동 1-667,11,35.11349581,128.9324486
신포주차장,부산광역시 강서구 명지동 1-658,15,35.11324409,128.9325711
명지주차장,부산광역시 강서구 명지동 1-377,50,35.11296564,128.9321176
거양주차장,부산광역시 강서구 명지동 616-97,19,35.10930444,128.9301939
부자집주차장,부산광역시 강서구 대저1동 2345-11,10,35.2121042,128.9831866
가락주차장,부산광역시 강서구 죽림동 931,20,35.19287364,128.9037141
신일강변APT옆,전라북도 전주시 완산구 삼천동1가 723-4,48,35.79998774,127.1115246
진흥농약사 옆,전라남도 진도군 진도읍 남동리 773-2,20,34.48125823,126.260504
"금산공영주차장(을지병원, 터미널, 궁전장)","충청남도 금산군 금산읍 상리 79-2, 30-7 금산읍 중도리 597-30",142,36.104089,127.490261
구법원주차장,충청남도 금산군 금산읍 상리 91-12,60,36.104093,127.490303
인삼광장주차장,충청남도 금산군 금산읍 중도리 18-20,127,36.09919798,127.497829
엑스포주차장,충청남도 금산군 금산읍 무금로 2322,714,36.09791412,127.5039907
휜털바위광장주차장,충청남도 금산군 금산읍 중도리 92,126,36.10341181,127.4987441
인삼·약초시장주차장,충청남도 금산군 금산읍 중도리 22-31,198,36.100099,127.496768
전통시장주차장(금산시장),충청남도 금산군 금산읍 하옥리 334-7,70,36.099435,127.491599
